popden,hospitals,entertainment,monuments,schools,rent,lat,lon
24642,3,0,0,0,"30,000",17.572252684935677,78.58118528329464
19674,3,0,0,0,"14,000",17.350195027298568,78.65913435279832
19674,5,3,0,1,"22,000",17.373089995640772,78.5844061607864
24642,3,0,0,0,"11,000",17.557071117327418,78.41300954962732
24642,4,0,0,1,"30,000",17.526073369498167,78.29291108629344
24642,5,0,1,1,"22,000",17.35425261615456,78.3684492100238
13289,1,3,0,1,"30,000",17.478269202749125,78.56266726214194
24642,3,3,1,1,"16,000",17.458542613590208,78.57085261191857
11500,1,3,0,0,"30,000",17.57907101840328,78.69081902660912
11500,3,1,0,1,"22,000",17.384918878610428,78.61062654127873
24642,1,0,1,1,"11,000",17.508926601077317,78.42578398506035
13289,5,1,0,0,"14,000",17.476168556962502,78.3459008649696
19674,1,0,1,1,"30,000",17.523285731865805,78.31176251756595
19674,5,3,0,1,"16,000",17.53020330062719,78.45326513980922
22067,5,0,0,0,"30,000",17.42698972477186,78.56747877001693
24642,1,0,0,1,"11,000",17.46828152936265,78.65962994566166
22067,5,0,0,0,"11,000",17.247964864681226,78.22877485071119
11500,5,1,0,0,"14,000",17.38590459155813,78.30344876367921
19674,3,3,0,0,"14,000",17.377270237518946,78.41999515933993
19674,1,0,0,0,"11,000",17.369991598417286,78.28110842562731
11500,4,3,0,0,"22,000",17.202755952521244,78.59844855163283
11500,1,0,1,1,"30,000",17.52517518116011,78.31002293732628
13289,1,3,1,0,"30,000",17.50271478261965,78.32180079409376
22067,1,0,0,0,"30,000",17.493824432727667,78.60884352432535
11500,4,1,0,1,"11,000",17.202065635703438,78.63905906354819
11500,4,0,0,0,"14,000",17.279390344564476,78.66114218958761
13289,1,0,1,0,"11,000",17.572313221283377,78.55630494402907
24642,1,0,0,1,"16,000",17.502683886703114,78.62581775841295
19674,1,1,0,0,"16,000",17.321003741381915,78.53091813764804
13289,5,0,0,1,"11,000",17.410906672182534,78.25551696175052
11500,1,0,1,0,"30,000",17.595463571676664,78.42603670090675
22067,1,3,0,1,"30,000",17.2867334537125,78.60711952829976
22067,1,0,0,1,"16,000",17.374039236519756,78.27736930188384
24642,4,0,0,0,"16,000",17.56006234389723,78.27830337298933
11500,1,0,0,0,"11,000",17.336045372685668,78.49992906303855
24642,1,0,0,0,"11,000",17.482199126337736,78.59925125950382
19674,4,0,0,0,"14,000",17.49966435715677,78.51967052940367
11500,4,0,0,1,"16,000",17.22018886218905,78.68945066469247
13289,5,1,0,1,"14,000",17.512480953516754,78.4544715042745
11500,5,0,0,0,"14,000",17.32444387059043,78.6906644928023
11500,1,3,0,1,"30,000",17.570815962738187,78.37531574657734
24642,5,3,0,1,"11,000",17.503201613502892,78.27277116275249
22067,4,0,1,0,"11,000",17.38843307134252,78.29151217402293
13289,4,0,0,1,"16,000",17.546344272891318,78.65094138719846
13289,3,0,0,1,"30,000",17.487186617781134,78.6460340000042
24642,5,0,0,1,"16,000",17.507652359061424,78.23299540671616
22067,3,0,0,0,"14,000",17.243895305928337,78.21238442838525
22067,1,0,1,0,"16,000",17.481872966457278,78.2582458351206
19674,5,0,0,1,"16,000",17.443347046850484,78.29508883195939
19674,1,0,0,1,"30,000",17.266338607857644,78.5216158395014
11500,3,0,1,0,"11,000",17.37747733328358,78.38756543650265
19674,1,0,0,0,"16,000",17.33191930906522,78.30295499875372
22067,3,1,0,1,"16,000",17.23550545144441,78.55928000305592
19674,1,3,0,1,"14,000",17.34429993447174,78.66894685061999
11500,1,1,0,1,"14,000",17.474966657725663,78.24248460061415
24642,1,0,1,0,"30,000",17.202873856448814,78.58990176874568
13289,3,3,0,0,"22,000",17.49195707096682,78.20500791705386
22067,4,3,0,1,"11,000",17.478953910512033,78.52587374895498
19674,4,0,0,0,"16,000",17.402185466476798,78.22268572622737
24642,1,0,0,0,"14,000",17.322179535212932,78.6106281671875
11500,5,0,0,1,"22,000",17.217506999956875,78.56049983022656
19674,1,0,0,0,"30,000",17.24332650663556,78.27855917768807
24642,5,1,0,0,"30,000",17.53696699082643,78.31691547300329
11500,4,0,1,0,"30,000",17.41074994267725,78.26532239639867
24642,4,0,0,0,"11,000",17.56390503240259,78.36658028063059
13289,4,0,0,0,"11,000",17.202604064518855,78.51023934886264
24642,1,0,0,1,"14,000",17.30334166356772,78.49614305595469
11500,1,3,1,0,"22,000",17.28895448656174,78.45172127198936
24642,1,0,0,0,"14,000",17.518291061612217,78.45979460015023
13289,1,0,0,0,"16,000",17.53939225397408,78.2586740788024
13289,1,3,0,0,"22,000",17.255528060905824,78.49550375207488
11500,1,3,1,0,"22,000",17.56193832546814,78.40793712335767
19674,1,0,0,0,"14,000",17.518818823997943,78.52756951925049
11500,1,0,0,1,"30,000",17.530345101972568,78.45101744707235
13289,1,3,0,1,"16,000",17.55269506713199,78.2414814769468
24642,1,0,0,1,"11,000",17.286689256689147,78.69199796029764
24642,1,0,0,0,"30,000",17.227436030645098,78.41230115040158
11500,1,3,0,0,"22,000",17.536615428740287,78.46755226604674
24642,5,0,0,0,"22,000",17.510104504462493,78.35270952147891
22067,3,3,1,0,"22,000",17.453790230401193,78.64387739305143
11500,1,3,0,1,"16,000",17.23056246438151,78.62721598532843
19674,1,0,0,1,"16,000",17.542664851714015,78.48771905548722
24642,4,0,0,1,"22,000",17.42392433320026,78.57845154829023
13289,4,0,1,0,"11,000",17.573363799642205,78.53877159832118
22067,5,3,0,1,"11,000",17.22360506115157,78.63339752138272
11500,3,1,0,0,"14,000",17.554866593783924,78.49904530502079
19674,1,1,0,1,"11,000",17.50994072638311,78.51066098749251
19674,1,1,1,0,"30,000",17.42462273291839,78.24980757268781
19674,1,3,0,0,"30,000",17.589566054913107,78.421169659033
22067,3,1,0,1,"16,000",17.480580502164127,78.43041331261104
22067,4,3,0,0,"22,000",17.43939195010085,78.3546615211863
22067,1,1,0,1,"30,000",17.538532915766023,78.40278850532749
19674,3,0,0,1,"22,000",17.42000124041351,78.48047673116267
13289,1,0,1,1,"22,000",17.381986029883098,78.69496656906392
19674,3,0,0,0,"16,000",17.380800696280815,78.57517717898763
24642,3,3,1,0,"14,000",17.56590048962543,78.26010579271167
13289,3,1,0,0,"16,000",17.247491587474173,78.22891748238868
19674,1,0,0,1,"14,000",17.419528502589344,78.54296922599069
19674,1,0,0,0,"22,000",17.255803145405846,78.64418029031279
13289,3,0,1,0,"22,000",17.520788890047978,78.22122194556715
11500,3,1,0,1,"22,000",17.59957684128027,78.68347944664457
22067,3,3,0,1,"11,000",17.522578512773023,78.6359597308564
22067,1,0,0,1,"22,000",17.5799546490352,78.52988209996623
11500,3,0,0,1,"14,000",17.522559096126784,78.32163175378727
11500,1,0,0,1,"22,000",17.47622127132751,78.3873604583285
13289,4,0,0,1,"22,000",17.462126237448295,78.68610510061114
22067,5,0,0,1,"14,000",17.263731949481198,78.58093998221266
19674,1,0,0,0,"11,000",17.234276907893044,78.63207556002241
11500,1,0,0,1,"16,000",17.56640045236086,78.2275093715672
24642,5,0,0,0,"14,000",17.495554695353118,78.45485327518509
24642,1,3,0,0,"11,000",17.295515574074525,78.28107510793939
11500,1,0,0,1,"30,000",17.21541045722358,78.43552282191494
22067,3,0,1,1,"11,000",17.222409860029032,78.40323887495012
22067,1,0,0,0,"16,000",17.333040622449282,78.46538869927585
11500,1,0,0,0,"11,000",17.350928069886027,78.28861244897136
13289,4,0,0,0,"11,000",17.371521906441235,78.59017575048297
22067,1,0,0,0,"30,000",17.413657370411602,78.53872885728066
13289,1,0,0,0,"30,000",17.376472470100424,78.27712475771274
24642,3,1,0,0,"22,000",17.29632322702799,78.39620806973933
24642,3,0,0,0,"16,000",17.266678114237564,78.31977236932352
13289,4,0,0,1,"22,000",17.39568330556934,78.64908000681555
11500,4,3,0,1,"14,000",17.31091047645407,78.67596624430283
24642,1,0,0,1,"14,000",17.2327962030547,78.49693362562631
13289,5,0,0,0,"22,000",17.406511488682643,78.67624008946689
19674,1,0,0,1,"11,000",17.489636462978293,78.52401746857402
24642,4,1,0,0,"30,000",17.514664776462006,78.67421286537449
11500,1,1,0,0,"16,000",17.560269987233543,78.42668872869413
22067,5,1,0,0,"22,000",17.24128327501731,78.23139650349691
24642,1,1,0,0,"30,000",17.25127720810359,78.50695885239662
24642,5,0,0,0,"22,000",17.35972770002577,78.5479940725142
24642,4,0,0,1,"16,000",17.26145238303719,78.22684935290714
11500,3,0,0,1,"14,000",17.4976073876612,78.68244651319581
11500,4,1,0,1,"16,000",17.278475635368913,78.42929241246362
22067,4,0,1,1,"22,000",17.424905470614323,78.63204557032921
24642,1,0,0,1,"22,000",17.557740445713154,78.32800228140016
24642,4,0,1,1,"30,000",17.370236059794998,78.41663553122372
13289,1,0,0,1,"22,000",17.521736896992095,78.2246019161924
11500,1,1,1,0,"11,000",17.575727163985896,78.49765293855592
24642,1,0,1,0,"11,000",17.204102561806195,78.40552711648209
22067,3,0,0,1,"30,000",17.23662867181043,78.3976197082897
11500,1,0,0,1,"14,000",17.49886798943566,78.45122860949999
22067,4,1,0,0,"14,000",17.25506885889543,78.3698835411143
13289,1,3,1,0,"30,000",17.548222853103958,78.62671965811225
24642,3,0,0,0,"30,000",17.43178746278154,78.3963264537484
19674,4,0,0,1,"11,000",17.33347935823184,78.39178153011764
22067,4,0,1,1,"11,000",17.335017031544417,78.20760718692378
11500,1,0,0,1,"14,000",17.51172797711463,78.3809419327035
19674,4,1,0,1,"22,000",17.551489749665866,78.30928647744076
24642,1,0,1,1,"16,000",17.498126717939773,78.56651212973955
11500,1,0,1,1,"11,000",17.406146799440116,78.46454589103752
19674,1,0,0,1,"22,000",17.372542785901395,78.47848968372728
22067,5,0,0,1,"16,000",17.518288627831193,78.68594713695441
19674,1,0,0,1,"11,000",17.49849990282702,78.51010627909224
13289,3,0,0,1,"11,000",17.20749363225623,78.21480480363363
13289,4,0,0,1,"14,000",17.506717792604324,78.34169689858338
11500,3,3,0,1,"11,000",17.335558415256468,78.22512855734163
22067,5,3,0,0,"16,000",17.265038709944417,78.4323191381844
19674,1,0,0,1,"30,000",17.233471620769027,78.50061615941974
22067,4,1,0,1,"16,000",17.251991254831502,78.2516611873783
24642,5,0,0,1,"14,000",17.510522354703546,78.6235068873789
22067,4,0,1,1,"14,000",17.51582342767792,78.32165180608163
11500,5,0,1,1,"14,000",17.311616083337743,78.37966452979333
24642,5,0,0,1,"16,000",17.328294577422373,78.56742321329465
22067,5,0,0,1,"22,000",17.296925657473004,78.53600135277648
11500,5,0,0,1,"22,000",17.537552369598437,78.37773956805403
19674,1,3,1,0,"22,000",17.5781705827464,78.53621719047902
11500,5,0,1,1,"22,000",17.373867767962448,78.20694723933767
22067,1,0,0,1,"14,000",17.499904531578732,78.28105700690698
24642,3,0,0,1,"16,000",17.395476058554543,78.20625691825002
19674,4,1,0,0,"11,000",17.557506529928883,78.61524878154286
19674,4,0,0,0,"22,000",17.251352863128613,78.48093052680996
24642,1,3,0,1,"16,000",17.537876369578655,78.56788655355506
19674,4,1,0,1,"16,000",17.59443967494806,78.22093795981871
24642,5,0,0,1,"14,000",17.465697984535012,78.4108829601634
24642,5,0,0,1,"30,000",17.346756081184214,78.54938237855797
11500,3,0,0,1,"30,000",17.542259653217076,78.29798242653293
19674,1,0,0,1,"22,000",17.351252450408,78.55370136371113
13289,5,3,0,0,"14,000",17.291909580636467,78.50192139545965
11500,4,3,0,0,"16,000",17.45860177289805,78.3994603511163
11500,4,1,1,1,"22,000",17.40035261130942,78.62002894870163
11500,1,0,0,1,"11,000",17.519989897404443,78.53867522282691
11500,4,0,1,1,"16,000",17.546913953168726,78.25289070910713
19674,1,0,0,0,"16,000",17.374417646978838,78.30839905050485
22067,5,3,0,1,"11,000",17.468353402657137,78.42247293621648
13289,1,3,0,1,"22,000",17.500468506222887,78.47855104289806
22067,3,3,0,1,"11,000",17.206118814905953,78.27562080974214
11500,1,3,0,1,"14,000",17.249508318931838,78.48754559811765
11500,1,0,0,0,"16,000",17.225719974349158,78.21039135772493
22067,4,0,0,0,"22,000",17.52351447492222,78.26049968335903
19674,5,0,1,1,"22,000",17.530297812186657,78.45880957182717
24642,3,0,1,1,"11,000",17.435548116495355,78.41165277752954
11500,5,0,0,0,"14,000",17.395808614013724,78.55523512116966
19674,1,1,0,0,"22,000",17.2915973409432,78.20071548313328
24642,4,0,0,0,"30,000",17.383219374804675,78.63241528554289
24642,5,0,0,0,"16,000",17.483097583893358,78.64987961662696
19674,3,0,0,1,"22,000",17.51086466195956,78.52650230795896
11500,1,0,0,1,"22,000",17.2982573329283,78.26028944130789
19674,5,1,0,1,"11,000",17.395583413354863,78.48706980982307
13289,5,0,0,0,"16,000",17.298539165182348,78.2001626284305
13289,1,1,0,1,"16,000",17.376949085271537,78.59466910901517
11500,1,0,0,0,"16,000",17.445863634300665,78.2949077387791
13289,3,0,0,0,"11,000",17.509766603132796,78.21267203385052
19674,4,0,0,0,"22,000",17.317929195371896,78.62186295906201
22067,1,0,0,1,"14,000",17.58727980522973,78.52061571752212
11500,5,1,0,1,"22,000",17.224457508717375,78.41754736549589
22067,3,1,0,1,"22,000",17.49896096850373,78.59343412530293
22067,5,1,0,0,"30,000",17.21033674467177,78.23938685777004
19674,3,1,1,1,"14,000",17.562217690584042,78.56146287255184
22067,5,3,0,0,"22,000",17.444218543630978,78.35013738707917
19674,1,0,0,1,"22,000",17.518803644670637,78.34289533979945
19674,5,0,0,1,"11,000",17.461938146231592,78.57475060887003
24642,4,0,0,1,"22,000",17.45663880141143,78.62089175770753
13289,4,0,0,0,"14,000",17.265365521273697,78.62841402392604
13289,5,0,1,0,"16,000",17.273713008607107,78.33799664662402
11500,1,1,1,1,"14,000",17.39378026212981,78.44892009918598
19674,1,0,0,0,"14,000",17.31078488159299,78.34973638007217
19674,3,0,0,1,"30,000",17.230454269478468,78.46822950596435
13289,1,3,1,0,"14,000",17.526291137615452,78.23497847272833
11500,5,0,0,1,"11,000",17.35575099985145,78.63420047542692
19674,1,0,0,0,"22,000",17.4443680626813,78.26719814744048
22067,1,3,0,1,"14,000",17.49519291171921,78.44593713955616
11500,5,0,0,1,"30,000",17.255712348573876,78.49556550888369
11500,5,0,0,1,"11,000",17.298444821324406,78.55233189530153
24642,1,3,0,1,"16,000",17.24901378194884,78.20715337156814
11500,4,0,0,0,"11,000",17.593269888187493,78.26604303436339
13289,1,0,0,0,"14,000",17.46404686726226,78.55161105015897
13289,3,1,0,1,"14,000",17.34898823945946,78.65533548356774
13289,1,0,0,0,"14,000",17.599859706567916,78.37525599261649
24642,1,1,0,1,"16,000",17.258117404037083,78.48469690982051
22067,5,1,0,1,"14,000",17.51668206308213,78.22123124139571
11500,1,1,1,0,"14,000",17.35421271955317,78.35963707066078
22067,5,0,0,1,"16,000",17.24503476792828,78.46151140529022
24642,1,0,0,0,"11,000",17.24802943475704,78.67039708093228
11500,1,0,0,0,"14,000",17.396785711198113,78.25022110808902
11500,3,0,0,1,"30,000",17.29751561748792,78.30784986328428
11500,5,0,0,1,"11,000",17.26662834004701,78.57648739913347
24642,4,3,0,1,"30,000",17.243848305502663,78.67092619970151
13289,5,0,1,0,"16,000",17.479813355574088,78.53804142266388
22067,5,0,1,1,"16,000",17.586657407142717,78.31123164051877
22067,5,1,0,1,"22,000",17.22395222898071,78.52032689048157
22067,1,0,0,0,"22,000",17.45192802146944,78.65868842514783
22067,1,0,1,1,"30,000",17.28489164282068,78.59367408021171
11500,3,0,0,0,"16,000",17.51160570400264,78.65240068332295
11500,4,1,0,0,"14,000",17.45400557592403,78.66640019970957
22067,1,0,0,0,"16,000",17.38033477104189,78.27385462758953
19674,3,0,1,0,"30,000",17.28022828466605,78.52039378892319
13289,1,0,0,0,"11,000",17.57926293720353,78.46904273723416
24642,1,3,1,1,"11,000",17.582479403227396,78.59499679089379
11500,1,0,0,1,"22,000",17.537319296040735,78.63783340669507
11500,4,3,0,1,"14,000",17.358846963616276,78.20157575253114
22067,1,1,1,1,"14,000",17.510885521491748,78.33797602086752
11500,1,0,0,0,"11,000",17.493680391278463,78.57843205821376
24642,1,1,0,1,"16,000",17.42867106549007,78.20347598423785
13289,1,0,0,1,"16,000",17.239473853966572,78.36657910719536
11500,1,0,1,1,"16,000",17.203006308900402,78.27677726260578
24642,1,3,0,1,"22,000",17.577248969813695,78.5188655429673
13289,1,3,0,1,"22,000",17.474081119893285,78.2285655105566
19674,5,0,0,1,"16,000",17.56551910667811,78.24945284308487
24642,4,3,1,1,"30,000",17.241414742905217,78.2664566773012
24642,4,1,0,1,"16,000",17.49603152998578,78.48218659804294
11500,3,3,0,1,"22,000",17.272255025462403,78.38660417348709
13289,1,3,0,1,"16,000",17.361632298687162,78.39011965450605
11500,1,1,0,1,"14,000",17.347115741793885,78.3236755246528
22067,4,1,1,0,"30,000",17.469439890107413,78.53135858488962
11500,1,1,1,1,"30,000",17.281002118762537,78.34079330372461
24642,3,0,0,1,"16,000",17.411206122275548,78.50342405130773
22067,1,0,0,0,"22,000",17.27919888298671,78.5794911856747
11500,5,0,0,1,"22,000",17.58551244159974,78.296561359837
24642,1,3,0,1,"11,000",17.566681244536316,78.47335070772239
13289,5,0,0,1,"14,000",17.52323427506951,78.27742678511163
11500,5,1,0,0,"22,000",17.445168419609345,78.32026578458812
22067,3,0,0,1,"14,000",17.54134086771184,78.44311947160992
24642,1,0,0,0,"22,000",17.484957568981674,78.50652456063753
19674,1,3,0,1,"16,000",17.41599598335837,78.45886650209542
13289,4,0,0,0,"16,000",17.250794560381685,78.22218706584943
13289,4,0,0,1,"22,000",17.503926378655688,78.69220601712543
11500,4,0,0,1,"16,000",17.487273512506974,78.41877895709065
11500,1,1,0,0,"14,000",17.336872797479955,78.46040030305755
24642,5,0,0,1,"22,000",17.38001286660478,78.55981579916755
13289,1,0,0,1,"11,000",17.227604423103298,78.28803103467052
19674,4,0,0,0,"14,000",17.47978695874382,78.57289788312019
19674,1,1,0,0,"11,000",17.493291676922006,78.32243888685298
11500,1,0,0,1,"11,000",17.274162264576464,78.22528086503999
19674,1,1,0,1,"22,000",17.28365530019251,78.47453330728754
11500,1,0,0,1,"22,000",17.431459168855866,78.20239522885863
11500,3,0,1,1,"14,000",17.462196184017962,78.20157218270653
22067,3,1,1,0,"16,000",17.30935948243515,78.39528480611426
11500,1,3,1,1,"16,000",17.2898012985037,78.56737525143906
13289,3,1,0,1,"11,000",17.501278902155576,78.51691258219846
13289,3,0,1,1,"30,000",17.455941543520634,78.41093192084502
11500,1,0,0,1,"14,000",17.21060202672986,78.52677377457807
22067,4,0,0,1,"22,000",17.56453878762914,78.42876446387123
19674,3,1,0,1,"22,000",17.37858546520938,78.2899827253636
11500,5,0,1,0,"30,000",17.46959717053802,78.63040074986195
22067,1,0,0,1,"30,000",17.45846598363449,78.59799724912597
24642,5,0,1,0,"22,000",17.3048881203984,78.68870103100605
13289,4,0,0,0,"16,000",17.385290436323164,78.21590584793663
13289,1,0,0,0,"11,000",17.591810408286424,78.46408031960131
22067,4,0,0,1,"11,000",17.41407825352328,78.53227622545039
13289,1,0,0,1,"16,000",17.33776688429715,78.61092034877781
24642,5,0,0,0,"22,000",17.367299877542347,78.61448092043545
22067,4,3,0,0,"11,000",17.499497414675492,78.32487272117086
11500,1,0,0,0,"16,000",17.336262094699915,78.49469438735618
11500,3,0,0,1,"22,000",17.364309986983386,78.67822433510558
19674,3,1,0,1,"16,000",17.253448088044195,78.26355001201392
11500,5,0,0,0,"16,000",17.27142581127991,78.31218750618756
13289,1,0,1,0,"22,000",17.368323891784986,78.51884833429432
11500,4,1,0,0,"22,000",17.3310186474962,78.6174418627311
13289,4,3,0,0,"14,000",17.394559469919518,78.61179406613071
22067,3,0,0,0,"30,000",17.468933813768427,78.39392928872839
13289,1,0,0,1,"16,000",17.471525118252526,78.63427460213296
19674,4,0,1,1,"16,000",17.511166803536415,78.48337613850696
13289,1,0,0,1,"30,000",17.34158929628449,78.67932768828203
22067,3,3,1,0,"11,000",17.483904362184166,78.52254779717353
22067,4,0,0,1,"30,000",17.451745374898422,78.67090130640655
13289,4,1,0,1,"22,000",17.539453907416398,78.31184829259571
22067,5,3,0,1,"16,000",17.457001107446604,78.37745525886965
24642,1,0,0,1,"14,000",17.483830580018736,78.67762232632757
19674,3,0,0,0,"11,000",17.431334903828713,78.25480950071737
19674,3,0,0,1,"30,000",17.207587332565254,78.42485272557431
11500,5,3,0,1,"14,000",17.30136970657223,78.65443775772268
